1062,767
1063,768
1064,769
1065,770
1066,771
1067,772
1068,773
1069,774
1070,775
1071,776
1072,777
1073,777
1074,778
1075,779
1076,780
1077,781
1078,782
1079,782
1080,783
1081,784
1082,785
1083,53
1084,786
1085,787
1086,788
1087,789
1088,790
1089,790
1090,791
1091,792
1092,793
1093,793
1094,794
1095,795
1096,796
1097,796
1098,261
1099,261
1100,797
1101,119
1102,798
1103,799
1104,800
1105,801
1106,801
1107,115
1108,802
1109,803
1110,804
1111,804
1112,805
1113,806
1114,807
1115,807
1116,807
1117,807
1118,807
1119,808
1120,808
1121,809
1122,810
1123,811
1124,812
1125,813
1126,813
1127,814
1128,815
1129,815
1130,816
1131,45
1132,197
1133,817
1134,817
1135,818
1136,819
1137,819
1138,820
1139,821
1140,822
1141,823
1142,824
1143,824
1144,825
1145,826
1146,827
1147,828
1148,238
1149,829
1150,830
1151,207
1152,831
1153,788
1154,832
1155,833
1156,97
1157,834
1158,835
1159,836
1160,379
1161,379
1162,837
1163,837
1164,838
1165,838
1166,839
1167,840
1168,841
1169,842
1170,843
1171,158
1172,844
1173,844
1174,845
1175,846
1176,846
1177,626
1178,847
1179,848
1180,849
1181,850
1182,851
1183,852
1184,853
1185,854
1186,855
1187,856
1188,857
1189,857
1190,858
1191,859
1192,860
1193,861
1194,862
1195,863
1196,864
1197,865
1198,866
1199,855
1200,867
1201,868
1202,869
1203,870
1204,870
1205,871
1206,872
1207,134
1208,873
1209,873
1210,874
1211,875
1212,328
1213,876
1214,877
1215,878
1216,879
1217,880
1218,881
1219,882
1220,883
1221,631
1222,419
1223,884
1224,884
1225,571
1226,571
1227,571
1228,885
1229,642
1230,642
1231,886
1232,887
1233,888
1234,889
1235,889
1236,889
1237,889
1238,890
1239,891
1240,892
1241,799
1242,893
1243,7
1244,894
1245,895
1246,896
1247,896
1248,897
1249,863
1250,863
1251,898
1252,898
1253,898
1254,899
1255,900
1256,901
1257,902
1258,903
1259,904
1260,905
1261,905
1262,906
1263,907
1264,908
1265,909
1266,777
1267,910
1268,911
1269,912
1270,913
1271,914
1272,914
1273,915
1274,126
1275,916
1276,917
1277,918
1278,174
1279,919
1280,920
1281,920
1282,920
1283,921
1284,922
1285,923
1286,924
1287,924
1288,924
1289,925
1290,925
1291,926
1292,927
1293,615
1294,928
1295,929
1296,310
1297,625
1298,2
1299,931
1300,932
1301,933
1302,934
1303,935
1304,640
1305,936
1306,937
1307,938
1308,938
1309,7
1310,939
1311,940
1312,941
1313,942
1314,943
1315,828
1316,944
1317,945
1318,946
1319,947
1320,947
1321,947
1322,948
1323,948
1324,949
1325,950
1326,951
1327,952
1328,952
1329,953
1330,954
1331,954
1332,955
1333,956
1334,956
1335,957
1336,958
1337,959
1338,960
1339,961
1340,916
1341,962
1342,963
1343,963
1344,964
1345,964
1346,965
1347,965
1348,965
1349,966
1350,967
1351,967
1352,679
1353,968
1354,969
1355,969
1356,37
1357,37
1358,970
1359,970
1360,971
1361,972
1362,972
1363,973
1364,393
1365,974
1366,975
1367,976
1368,976
1369,977
1370,627
1371,627
1372,627
1373,627
1374,978
1375,978
1376,979
1377,980
1378,981
1379,982
1380,983
1381,622
1382,622
1383,984
1384,984
1385,984
1386,985
1387,986
1388,987
1389,846
1390,981
1391,988
1392,988
1393,988
1394,989
1395,989
1396,990
1397,756
1398,756
1399,991
1400,530
1401,992
1402,993
1403,994
1404,672
1405,672
1406,995
1407,995
1408,995
1409,996
1410,997
1411,998
1412,999
1413,1000
1414,998
1415,998
1416,998
1417,998
1418,1002
1419,1003
1420,846
1421,846
1422,846
1423,1004
1424,1004
1425,1005
1426,1006
1427,1006
1428,1007
1429,1007
1430,1008
1431,1008
1432,1008
1433,1009
1434,1010
1435,1010
1436,1011
1437,1012
1438,1012
1439,397
1440,397
1441,322
1442,1013
1443,1014
1444,830
1445,1015
1446,1015
1447,1016
1448,230
1449,230
1450,798
1451,1017
1452,1018
1453,1019
1454,1020
1455,1021
1456,1022
1457,1022
1458,1023
1459,1024
1460,1025
1461,1026
1462,1026
1463,1027
1464,1028
1465,1029
1466,1030
1467,950
1468,900
1469,64
1470,128
1471,1031
1472,1032
1473,1033
1474,1034
1475,1035
1476,1036
1477,1037
1478,1038
1479,1038
1480,518
1481,1039
1482,1039
1483,1040
1484,1041
1485,1042
1486,1042
1487,1043
1488,531
1489,531
1490,251
1491,1044
1492,1045
1493,1046
1494,1047
1495,1048
1496,1049
1497,1050
1498,1051
1499,1052
1500,1053
1501,1053
1502,1054
1503,1055
1504,1056
1505,1057
1506,1057
1507,1058
1508,1059
1509,1060
1510,1061
1511,1062
1512,1063
1513,1063
1514,1064
1515,171
1516,1065
1517,1066
1518,987
1519,155
1520,155
1521,1067
1522,1068
1523,1069
1524,1069
1525,1070
1526,1071
1527,1069
1528,1072
1529,1073
1530,1074
1531,1075
1532,1076
1533,1066
1534,1066
1535,1077
1536,1078
1537,1079
1538,1079
1539,1080
1540,1081
1541,1081
1542,1082
1543,1083
1544,1036
1545,1005
1546,1084
1547,1085
1548,1086
1549,1086
1550,719
1551,616
1552,1087
1553,1088
1554,1089
1555,1090
1556,1090
1557,1091
1558,1092
1559,1093
1560,1094
1561,1095
1562,1096
1563,771
1564,771
1565,1097
1566,1098
1567,1098
1568,1099
1569,1100
1570,1101
1571,1101
1572,380
1573,1102
1574,981
1575,320
1576,1103
1577,17
1578,1104
1579,1105
1580,493
1581,1106
1582,1107
1583,1108
1584,1109
1585,1110
1586,1111
1587,1111
1588,84
1589,1112
1590,519
1591,1113
1592,1114
1593,1115
1594,1116
1595,691
1596,691
1597,1117
1598,1118
1599,1119
1600,1120
1601,1121
1602,1121
1603,1122
1604,111
1605,111
1606,1123
1607,1124
1608,1125
1609,1126
1610,1126
1611,1127
1612,1128
1613,1129
1614,1130
1615,553
1616,553
1617,1131
1618,1131
1619,1131
1620,1132
1621,1133
1622,1134
1623,1135
1624,1136
1625,1137
1626,1138
1627,77
1628,428
1629,1139
1630,1139
1631,1140
1632,1140
1633,1141
1634,1142
1635,194
1636,428
1637,336
1638,1143
1639,1144
1640,1145
1641,1146
1642,1146
1643,1147
1644,1148
1645,1149
1646,1150
1647,1150
1648,971
1649,1042
1650,1042
1651,1151
1652,311
1653,26
1654,1152
1655,1152
1656,1153
1657,1154
1658,1155
1659,1156
1660,808
1661,1157
1662,1155
1663,1158
1664,1158
1665,1159
1666,1160
1667,938
1668,1161
1669,198
1670,1162
1671,518
1672,1163
1673,1164
1674,159
1675,1165
1676,1166
1677,1166
1678,1167
1679,1168
1680,119
1681,1169
1682,1170
1683,1170
1684,1171
1685,1172
1686,1173
1687,1173
1688,1174
1689,1175
1690,1175
1691,511
1692,1176
1693,1176
1694,1176
1695,1177
1696,1177
1697,1178
1698,1178
1699,968
1700,1179
1701,1180
1702,1181
1703,1182
1704,1183
1705,1184
1706,1185
1707,1185
1708,1186
1709,1188
1710,244
1711,1189
1712,1189
1713,314
1714,1190
1715,355
1716,1191
1717,1192
1718,1193
1719,1194
1720,1194
1721,1195
1722,1195
1723,1196
1724,294
1725,1197
1726,1197
1727,1198
1728,991
1729,1199
1730,425
1731,425
1732,1200
1733,1201
1734,1201
1735,1202
1736,1203
1737,1204
1738,1205
1739,1206
1740,1207
1741,1207
1742,1208
1743,1209
1744,1210
1745,1211
1746,1211
1747,1211
1748,1212
1749,1213
1750,1214
1751,1214
1752,778
1753,778
1754,1215
1755,1215
1756,1216
1757,1216
1758,1217
1759,1217
1760,1217
1761,1217
1762,1218
1763,485
1764,485
1765,44
1766,537
1767,1219
1768,1220
1769,286
1770,1221
1771,1221
1772,1222
1773,1223
1774,1224
1775,1225
1776,1226
1777,1227
1778,1227
1779,51
1780,1228
1781,1229
1782,1230
1783,1230
1784,1230
1785,1207
1786,1231
1787,1232
1788,1233
1789,125
1790,1234
1791,157
1792,1235
1793,1236
1794,1099
1795,1237
1796,555
1797,1238
1798,1239
1799,1240
1800,463
1801,463
1802,1241
1803,713
1804,713
1805,1242
1806,508
1807,1243
1808,1244
1809,1245
1810,1246
1811,202
1812,1247
1813,1248
1814,200
1815,1249
1816,1250
1817,486
1818,1251
1819,1252
1820,1253
1821,1254
1822,1255
1823,434
1824,1256
1825,1257
1826,1258
1827,315
1828,606
1829,1259
1830,1260
1831,1260
1832,1261
1833,1262
1834,1262
1835,1263
1836,1264
1837,1201
1838,1201
1839,85
1840,1265
1841,1266
1842,1138
1843,294
1844,294
1845,1267
1846,518
1847,1268
1848,797
1849,797
1850,1269
1851,1270
1852,1271
1853,469
1854,798
1855,1272
1856,642
1857,1273
1858,1274
1859,851
1860,1275
1861,1276
1862,1277
1863,1278
1864,1279
1865,1280
1866,1281
1867,1282
1868,97
1869,1283
1870,93
1871,1284
1872,384
1873,38
1874,1285
1875,1286
1876,1062
1877,1287
1878,77
1879,1288
1880,1288
1881,198
1882,1289
1883,1290
1884,1291
1885,822
1886,1292
1887,1293
1888,1294
1889,1294
1890,1294
1891,1294
1892,1295
1893,828
1894,1007
1895,1183
1896,1296
1897,1296
1898,1297
1899,1297
1900,1298
1901,1299
1902,1300
1903,1301
1904,1302
1905,1303
1906,1304
1907,1304
1908,1305
1909,1306
1910,1307
1911,1308
1912,1309
1913,1310
1914,270
1915,1311
1916,1242
1917,1242
1918,1246
1919,1312
1920,1313
1921,1313
1922,1313
1923,1314
1924,1314
1925,1315
1926,286
1927,1316
1928,1317
1929,1318
1930,1319
1931,775
1932,1320
1933,1320
1934,1320
1935,1320
1936,1321
1937,1322
1938,1323
1939,1324
1940,1312
1941,1325
1942,1326
1943,1327
1944,1328
1945,1328
1946,1329
1947,1330
1948,700
1949,1331
1950,1331
1951,1332
1952,1333
1953,1334
1954,1335
1955,1336
1956,1336
1957,883
1958,1337
1959,1338
1960,1338
1961,1339
1962,1339
1963,1340
1964,1340
1965,1341
1966,1342
1967,1343
1968,299
1969,1344
1970,1345
1971,1346
1972,1347
1973,78
1974,336
1975,1348
1976,1349
1977,1350
1978,1351
1979,1352
1980,916
1981,916
1982,1353
1983,1354
1984,671
1985,368
1986,1355
1987,1356
1988,1357
1989,1358
1990,1358
1991,1359
1992,1360
1993,1361
1994,1361
1995,1362
1996,1272
1997,1363
1998,1364
1999,1300
2000,1365
2001,1366
2002,1367
2003,1368
2004,1368
2005,1369
2006,1370
2007,1370
2008,1370
2009,1371
2010,1372
2011,1373
2012,665
2013,1374
2014,1374
2015,312
2016,380
2017,1375
2018,1376
2019,471
2020,1377
2021,1378
2022,1379
2023,1380
2024,1381
2025,1381
2026,1382
2027,1383
2028,157
2029,1384
2030,1385
2031,1275
2032,1386
2033,1275
2034,1387
2035,678
2036,578
2037,1388
2038,1388
2039,1389
2040,1389
2041,1390
2042,1391
2043,12
2044,428
2045,1392
2046,1393
2047,1394
2048,1395
2049,1396
2050,1397
2051,1398
2052,1399
2053,1400
2054,1024
2055,264
2056,1401
2057,1243
2058,1243
2059,1402
2060,452
2061,287
2062,487
2063,516
2064,516
2065,1403
2066,1404
2067,12
2068,360
2069,1405
2070,1406
2071,1407
2072,1408
2073,586
2074,1297
2075,1297
2076,1409
2077,1051
2078,1410
2079,1410
2080,1411
2081,1412
2082,355
2083,627
2084,1413
2085,1414
2086,713
2087,1415
2088,1416
2089,1080
2090,1197
2091,987
2092,1417
2093,1417
2094,158
2095,1418
2096,1419
2097,1419
2098,1420
2099,661
2100,661
2101,661
2102,1421
2103,1421
2104,1420
2105,821
2106,1422
2107,1423
2108,1424
2109,1424
2110,1425
2111,1425
2112,1425
2113,1426
2114,463
2115,86
2116,1427
2117,1427
2118,1428
2119,1428
2120,1429
2121,1430
2122,1430
2123,1431
2124,1431
2125,1432
2126,1433
2127,1434
2128,1435
2129,1436
2130,1436
2131,1437
2132,1263
2133,1438
2134,1439
2135,1440
2136,1440
2137,1441
2138,48
2139,1442
2140,1443
2141,502
2142,1444
2143,1445
2144,539
2145,1447
2146,1448
2147,852
2148,852
2149,1449
2150,1450
2151,1450
2152,1451
2153,1452
2154,1453
2155,1454
2156,1455
2157,1455
2158,1455
2159,1456
2160,1457
2161,1457
2162,1457
2163,278
2164,1458
2165,1459
2166,1460
2167,264
2168,1461
2169,1461
2170,1462
2171,793
2172,1463
2173,1464
2174,1465
2175,1466
2176,1467
2177,1468
2178,712
2179,1469
2180,1470
2181,1470
2182,1471
2183,1400
2184,1400
2185,1400
2186,1472
2187,1077
2188,663
2189,1473
2190,1474
2191,1421
2192,1421
2193,1475
2194,1476
2195,1477
2196,1111
2197,1478
2198,487
2199,315
2200,1479
2201,1480
2202,1480
2203,98
2204,98
2205,98
2206,98
2207,98
2208,1481
2209,1482
2210,1482
2211,1398
2212,1483
2213,73
2214,73
2215,1484
2216,1484
2217,1485
2218,1485
2219,1486
2220,1487
2221,1488
2222,699
2223,1489
2224,1489
2225,472
2226,1490
2227,1490
2228,1362
2229,1491
2230,1491
2231,1492
2232,1493
2233,1493
2234,1493
2235,478
2236,478
2237,1494
2238,1494
2239,1338
2240,1495
2241,1496
2242,1497
2243,1498
2244,1498
2245,1499
2246,1500
2247,1500
2248,1501
2249,1502
2250,1503
2251,1504
2252,1505
2253,1506
2254,1507
2255,1509
2256,1509
2257,1399
2258,1399
2259,1510
2260,1510
2261,1511
2262,1512
2263,1512
2264,1513
2265,1514
2266,1515
2267,1516
2268,1516
2269,1517
2270,1518
2271,1519
2272,1520
2273,1521
2274,1522
2275,264
2276,1453
2277,1453
2278,1523
2279,1523
2280,1523
2281,1523
2282,1524
2283,1525
2284,1525
2285,196
2286,1526
2287,1527
2288,1527
2289,1528
2290,1529
2291,1529
2292,1530
2293,1531
2294,1531
2295,1531
2296,1531
2297,1531
2298,1531
2299,1531
2300,68
2301,1532
2302,511
2303,1533
2304,570
2305,1534
2306,900
2307,687
2308,1536
2309,1537
2310,1538
2311,1539
2312,1540
2313,1541
2314,1542
2315,209
2316,1543
2317,237
2318,1544
2319,1545
2320,1546
2321,1547
2322,1547
2323,1547
2324,1547
2325,1548
2326,1549
2327,1550
2328,1551
2329,1552
2330,1552
2331,1552
2332,1552
2333,1175
2334,1223
2335,1223
2336,1223
2337,1553
2338,1553
2339,1072
2340,111
2341,1554
2342,1555
2343,1556
2344,1557
2345,1558
2346,1559
2347,1560
2348,1561
2349,1562
2350,1563
2351,1564
2352,1565
2353,1566
2354,1137
2355,1567
2356,1567
2357,1568
2358,1091
2359,1569
2360,1570
2361,158
2362,1571
2363,841
2364,1254
2365,1126
2366,1572
2367,566
2368,1573
2369,1442
2370,437
2371,1574
2372,1575
2373,1576
2374,1577
2375,415
2376,1578
2377,1579
2378,1579
2379,1306
2380,1306
2381,1580
2382,228
2383,228
2384,228
2385,1581
2386,1581
2387,1582
2388,1582
2389,1583
2390,1584
2391,1585
2392,1586
2393,1587
2394,1588
2395,1589
2396,1590
2397,159
2398,1591
2399,313
2400,1592
2401,548
2402,1593
2403,1594
2404,1595
2405,1596
2406,1597
2407,1598
2408,1599
2409,472
2410,1600
2411,212
2412,212
2413,1601
2414,1602
2415,1603
2416,950
2417,1604
2418,1604
2419,1605
2420,1605
2421,1606
2422,1607
2423,1607
2424,749
2425,1608
2426,1126
2427,1609
2428,1610
2429,1611
2430,1612
2431,1613
2432,1239
2433,1453
2434,787
2435,1346
2436,1614
2437,1614
2438,1614
2439,931
2440,139
2441,1615
2442,415
2443,1247
2444,1247
2445,1616
2446,1617
2447,673
2448,673
2449,673
2450,905
2451,1618
2452,1619
2453,1620
2454,1621
2455,1622
2456,674
2457,1553
2458,1623
2459,1624
2460,1625
2461,1626
2462,1627
2463,983
2464,1628
2465,1607
2466,1607
2467,1629
2468,1630
2469,1631
2470,1632
2471,1632
2472,248
2473,1633
2474,1634
2475,1118
2476,1635
2477,1636
2478,1637
2479,1638
2480,1639
2481,1640
2482,1641
2483,1642
2484,1643
2485,1644
2486,585
2487,585
2488,765
2489,1645
2490,1287
2491,1646
2492,1647
2493,1647
2494,1648
2495,1649
2496,1649
2497,1650
2498,1651
2499,1652
2500,1652
2501,1653
2502,1654
2503,1655
2504,13
2505,161
2506,1656
2507,1616
2508,1616
2509,1616
2510,231
2511,1657
2512,1657
2513,1658
2514,1659
2515,1659
2516,1659
2517,1660
2518,1614
2519,1661
2520,1661
2521,997
2522,1662
2523,1662
2524,1663
2525,700
2526,1664
2527,1664
2528,1664
2529,110
2530,110
2531,1118
2532,1665
2533,375
2534,1666
2535,801
2536,468
2537,1667
2538,626
2539,1668
2540,1669
2541,1553
2542,1670
2543,1670
2544,798
2545,1614
2546,1614
2547,1671
2548,1672
2549,1673
2550,1674
2551,1675
2552,1676
2553,1677
2554,1523
2555,1678
2556,1679
2557,1680
2558,1681
2559,1681
2560,1682
2561,1683
2562,1077
2563,1328
2564,1684
2565,1684
2566,1684
2567,1685
2568,1686
2569,1686
2570,1687
2571,1688
2572,1688
2573,1689
2574,745
2575,1250
2576,1099
2577,1690
2578,1690
2579,312
2580,1691
2581,1692
2582,1693
2583,185
2584,185
2585,63
2586,1694
2587,1695
2588,182
2589,1696
2590,1697
2591,1698
2592,1699
2593,1699
2594,1700
2595,1701
2596,1701
2597,1702
2598,1703
2599,1420
2600,1704
2601,1705
2602,396
2603,396
2604,396
2605,1706
2606,1707
2607,1708
2608,828
2609,1709
2610,1710
2611,1711
2612,1712
2613,1713
2614,163
2615,1714
2616,1189
2617,1189
2618,1715
2619,1716
2620,1717
2621,915
2622,1718
2623,1719
2624,1720
2625,1721
2626,1721
2627,1051
2628,1722
2629,1723
2630,2
2631,1011
2632,1724
2633,1720
2634,1725
2635,1727
2636,1130
2637,1728
2638,56
2639,56
2640,576
2641,913
2642,1729
2643,509
2644,402
2645,402
2646,1730
2647,1731
2648,1029
2649,1029
2650,1732
2651,1733
2652,1734
2653,311
2654,1735
2655,1736
2656,1737
2657,1737
2658,1737
2659,1736
2660,1738
2661,1738
2662,1739
2663,1739
2664,1103
2665,1740
2666,1741
2667,1742
2668,1743
2669,1744
2670,1745
2671,771
2672,916
2673,210
2674,739
2675,1746
2676,1746
2677,37
2678,1747
2679,1747
2680,767
2681,1322
2682,508
2683,863
2684,1748
2685,1749
2686,1750
2687,1751
2688,1752
2689,1752
2690,1753
2691,1753
2692,1753
2693,1754
2694,1138
2695,1431
2696,1755
2697,1252
2698,1756
2699,1756
2700,1757
2701,1758
2702,272
2703,320
2704,915
2705,1759
2706,527
2707,1760
2708,314
2709,1758
2710,1758
2711,1758
2712,1761
2713,1762
2714,1763
2715,1764
2716,1765
2717,1766
2718,1767
2719,1768
2720,1768
2721,1769
2722,1770
2723,41
2724,1771
2725,1268
2726,1268
2727,1772
2728,1057
2729,1773
2730,1773
2731,1036
2732,367
2733,1774
2734,1728
2735,1775
2736,1776
2737,1777
2738,1778
2739,265
2740,1779
2741,1780
2742,1781
2743,117
2744,1782
2745,1646
2746,1646
2747,1677
2748,618
2749,1783
2750,1784
2751,1000
2752,345
2753,1785
2754,951
2755,1701
2756,1786
2757,1643
2758,1103
2759,1103
2760,1533
2761,1787
2762,1788
2763,1788
2764,7
2765,1789
2766,1273
2767,1790
2768,1791
2769,979
2770,979
2771,1792
2772,1793
2773,1322
2774,1794
2775,1794
2776,1795
2777,766
2778,314
2779,314
